TransID,Date,Month,Region,ProdName,Quantity,Price,Cost,Revenue,Profit
8742,23/01/2023,1,MienTrung,Tai nghe,7,475000,275000,3325000,1400000
8743,03/07/2023,7,MienNam,Chuot quang,2,206000,100000,412000,212000
8744,16/03/2023,3,MienTrung,Tai nghe,5,485000,275000,2425000,1050000
8745,28/11/2023,11,MienTrung,Tai nghe,9,495000,275000,4455000,1980000
8746,07/07/2023,7,MienBac,Dien thoai,1,7600000,6000000,7600000,1600000
8747,14/11/2023,11,MienTrung,Laptop Dell,5,15450000,13200000,77250000,11250000
8748,12/06/2023,6,MienTrung,Ban phim,4,808000,550000,3232000,1032000
8749,27/06/2023,6,MienNam,Tai nghe,1,505000,250000,505000,255000
8750,20/08/2023,8,MienNam,Tai nghe,4,480000,250000,1920000,920000
8751,18/06/2023,6,MienBac,Tai nghe,2,480000,250000,960000,460000
8752,10/08/2023,8,MienBac,Dien thoai,5,8320000,6000000,41600000,11600000
8753,04/11/2023,11,MienNam,Dien thoai,3,7760000,6000000,23280000,5280000
8754,01/09/2023,9,MienNam,Ban phim,2,776000,500000,1552000,552000
8755,21/09/2023,9,MienNam,Laptop Dell,4,15450000,12000000,61800000,13800000
8756,05/05/2023,5,MienNam,Tai nghe,2,480000,250000,960000,460000
8757,07/09/2023,9,MienTrung,Ban phim,2,776000,550000,1552000,452000
8758,22/11/2023,11,MienBac,Ban phim,8,776000,500000,6208000,2208000
8759,05/10/2023,10,MienBac,Laptop Dell,2,14400000,12000000,28800000,4800000
8760,01/08/2023,8,MienBac,Ban phim,4,800000,500000,3200000,1200000
8761,14/07/2023,7,MienBac,Chuot quang,1,192000,100000,192000,92000
8762,15/07/2023,7,MienBac,Chuot quang,4,190000,100000,760000,360000
8763,25/12/2023,12,MienTrung,Chuot quang,8,190000,110000,1520000,640000
8764,03/10/2023,10,MienTrung,Tai nghe,3,510000,275000,1530000,705000
8765,02/07/2023,7,MienBac,Tai nghe,4,495000,250000,1980000,980000
8766,24/11/2023,11,MienNam,Tai nghe,6,515000,250000,3090000,1590000
8767,24/07/2023,7,MienNam,Ban phim,4,816000,500000,3264000,1264000
8768,05/10/2023,10,MienBac,Laptop Dell,2,14550000,12000000,29100000,5100000
8769,06/10/2023,10,MienBac,Ban phim,3,768000,500000,2304000,804000
8770,03/05/2023,5,MienTrung,Ban phim,1,760000,550000,760000,210000
8771,22/05/2023,5,MienBac,Laptop Dell,5,15000000,12000000,75000000,15000000
8772,27/06/2023,6,MienBac,Chuot quang,1,194000,100000,194000,94000
8773,13/11/2023,11,MienTrung,Dien thoai,4,7760000,6600000,31040000,4640000
8774,14/10/2023,10,MienTrung,Chuot quang,2,206000,110000,412000,192000
8775,06/10/2023,10,MienBac,Dien thoai,4,8000000,6000000,32000000,8000000
8776,07/05/2023,5,MienNam,Chuot quang,5,206000,100000,1030000,530000
8777,08/08/2023,8,MienNam,Tai nghe,2,490000,250000,980000,480000
8778,06/09/2023,9,MienNam,Chuot quang,1,196000,100000,196000,96000
8779,12/10/2023,10,MienBac,Laptop Dell,3,14250000,12000000,42750000,6750000
8780,02/10/2023,10,MienNam,Ban phim,5,808000,500000,4040000,1540000
8781,04/03/2023,3,MienNam,Laptop Dell,4,14400000,12000000,57600000,9600000
8782,27/01/2023,1,MienBac,Laptop Dell,7,14400000,12000000,100800000,16800000
8783,28/07/2023,7,MienTrung,Tai nghe,3,520000,275000,1560000,735000
8784,07/12/2023,12,MienNam,Laptop Dell,7,15150000,12000000,106050000,22050000
8785,24/05/2023,5,MienNam,Ban phim,5,816000,500000,4080000,1580000
8786,02/12/2023,12,MienBac,Laptop Dell,3,15300000,12000000,45900000,9900000
8787,14/05/2023,5,MienNam,Dien thoai,1,8000000,6000000,8000000,2000000
8788,21/09/2023,9,MienTrung,Laptop Dell,5,14400000,13200000,72000000,6000000
8789,03/05/2023,5,MienNam,Tai nghe,4,505000,250000,2020000,1020000
8790,12/05/2023,5,MienBac,Ban phim,4,824000,500000,3296000,1296000
8791,03/12/2023,12,MienBac,Dien thoai,1,8320000,6000000,8320000,2320000
8792,16/07/2023,7,MienTrung,Tai nghe,4,520000,275000,2080000,980000
8793,16/10/2023,10,MienTrung,Tai nghe,4,520000,275000,2080000,980000
8794,09/12/2023,12,MienTrung,Dien thoai,1,8320000,6600000,8320000,1720000
8795,07/10/2023,10,MienBac,Tai nghe,2,520000,250000,1040000,540000
8796,04/01/2023,1,MienBac,Laptop Dell,7,15150000,12000000,106050000,22050000
8797,15/01/2023,1,MienTrung,Tai nghe,4,520000,275000,2080000,980000
8798,25/12/2023,12,MienNam,Chuot quang,9,208000,100000,1872000,972000
8799,28/10/2023,10,MienTrung,Laptop Dell,1,15300000,13200000,15300000,2100000
8800,17/03/2023,3,MienBac,Dien thoai,4,7680000,6000000,30720000,6720000
8801,07/05/2023,5,MienBac,Ban phim,2,768000,500000,1536000,536000
8802,09/06/2023,6,MienBac,Chuot quang,1,202000,100000,202000,102000
8803,14/04/2023,4,MienTrung,Laptop Dell,5,14400000,13200000,72000000,6000000
8804,14/01/2023,1,MienTrung,Dien thoai,6,7680000,6600000,46080000,6480000
8805,28/04/2023,4,MienNam,Chuot quang,2,192000,100000,384000,184000
8806,05/12/2023,12,MienBac,Chuot quang,3,208000,100000,624000,324000
8807,25/05/2023,5,MienBac,Chuot quang,1,190000,100000,190000,90000
8808,12/08/2023,8,MienTrung,Dien thoai,1,7840000,6600000,7840000,1240000
8809,26/07/2023,7,MienNam,Laptop Dell,1,15000000,12000000,15000000,3000000
8810,09/07/2023,7,MienTrung,Laptop Dell,2,15450000,13200000,30900000,4500000
8811,12/12/2023,12,MienTrung,Laptop Dell,3,15150000,13200000,45450000,5850000
8812,09/10/2023,10,MienTrung,Laptop Dell,5,14550000,13200000,72750000,6750000
8813,26/12/2023,12,MienBac,Laptop Dell,5,15600000,12000000,78000000,18000000
8814,13/01/2023,1,MienTrung,Ban phim,4,784000,550000,3136000,936000
8815,23/10/2023,10,MienNam,Ban phim,4,800000,500000,3200000,1200000
8816,25/02/2023,2,MienTrung,Laptop Dell,7,14250000,13200000,99750000,7350000
8817,05/11/2023,11,MienTrung,Ban phim,1,760000,550000,760000,210000
8818,12/09/2023,9,MienBac,Ban phim,1,760000,500000,760000,260000
8819,03/11/2023,11,MienTrung,Chuot quang,5,190000,110000,950000,400000
8820,12/08/2023,8,MienTrung,Chuot quang,4,192000,110000,768000,328000
8821,23/11/2023,11,MienBac,Ban phim,1,768000,500000,768000,268000
8822,15/09/2023,9,MienNam,Ban phim,3,816000,500000,2448000,948000
8823,27/10/2023,10,MienBac,Ban phim,3,816000,500000,2448000,948000
8824,25/11/2023,11,MienTrung,Laptop Dell,8,15000000,13200000,120000000,14400000
8825,25/03/2023,3,MienNam,Laptop Dell,3,14850000,12000000,44550000,8550000
8826,15/10/2023,10,MienTrung,Chuot quang,2,208000,110000,416000,196000
8827,27/11/2023,11,MienBac,Dien thoai,1,7760000,6000000,7760000,1760000
8828,11/03/2023,3,MienTrung,Tai nghe,1,475000,275000,475000,200000
8829,09/12/2023,12,MienBac,Tai nghe,7,505000,250000,3535000,1785000
8830,05/05/2023,5,MienBac,Dien thoai,1,8080000,6000000,8080000,2080000
8831,24/11/2023,11,MienBac,Laptop Dell,3,15150000,12000000,45450000,9450000
8832,06/10/2023,10,MienTrung,Laptop Dell,1,15000000,13200000,15000000,1800000
8833,05/08/2023,8,MienNam,Laptop Dell,1,14400000,12000000,14400000,2400000
8834,10/01/2023,1,MienBac,Chuot quang,9,208000,100000,1872000,972000
8835,02/07/2023,7,MienNam,Ban phim,2,784000,500000,1568000,568000
8836,15/09/2023,9,MienBac,Tai nghe,3,500000,250000,1500000,750000
8837,02/07/2023,7,MienTrung,Chuot quang,3,194000,110000,582000,252000
8838,18/07/2023,7,MienBac,Dien thoai,1,7920000,6000000,7920000,1920000
8839,06/12/2023,12,MienTrung,Ban phim,6,800000,550000,4800000,1500000
8840,19/12/2023,12,MienTrung,Dien thoai,1,7680000,6600000,7680000,1080000
8841,27/12/2023,12,MienBac,Dien thoai,4,8080000,6000000,32320000,8320000
8842,15/02/2023,2,MienBac,Ban phim,8,800000,500000,6400000,2400000
8843,18/10/2023,10,MienNam,Tai nghe,2,495000,250000,990000,490000
8844,21/05/2023,5,MienBac,Dien thoai,2,7920000,6000000,15840000,3840000
8845,06/07/2023,7,MienTrung,Tai nghe,1,520000,275000,520000,245000
8846,17/04/2023,4,MienTrung,Ban phim,5,808000,550000,4040000,1290000
8847,23/03/2023,3,MienTrung,Tai nghe,3,495000,275000,1485000,660000
8848,27/08/2023,8,MienNam,Laptop Dell,2,15000000,12000000,30000000,6000000
8849,02/06/2023,6,MienTrung,Chuot quang,3,194000,110000,582000,252000
8850,17/12/2023,12,MienTrung,Dien thoai,6,8240000,6600000,49440000,9840000
8851,12/07/2023,7,MienNam,Tai nghe,3,480000,250000,1440000,690000
8852,26/07/2023,7,MienTrung,Tai nghe,2,520000,275000,1040000,490000
8853,18/01/2023,1,MienTrung,Chuot quang,3,190000,110000,570000,240000
8854,03/09/2023,9,MienBac,Dien thoai,5,7840000,6000000,39200000,9200000
8855,27/01/2023,1,MienBac,Tai nghe,1,490000,250000,490000,240000
8856,05/12/2023,12,MienBac,Laptop Dell,4,15600000,12000000,62400000,14400000
8857,04/10/2023,10,MienBac,Laptop Dell,3,15600000,12000000,46800000,10800000
8858,24/11/2023,11,MienBac,Ban phim,8,824000,500000,6592000,2592000
8859,08/12/2023,12,MienNam,Tai nghe,3,510000,250000,1530000,780000
8860,10/05/2023,5,MienBac,Laptop Dell,2,15300000,12000000,30600000,6600000
8861,21/12/2023,12,MienTrung,Tai nghe,7,510000,275000,3570000,1645000
8862,08/04/2023,4,MienNam,Tai nghe,4,515000,250000,2060000,1060000
8863,01/10/2023,10,MienBac,Dien thoai,4,8160000,6000000,32640000,8640000
8864,03/07/2023,7,MienTrung,Tai nghe,3,475000,275000,1425000,600000
8865,07/03/2023,3,MienTrung,Ban phim,3,768000,550000,2304000,654000
8866,08/02/2023,2,MienNam,Chuot quang,7,206000,100000,1442000,742000
8867,03/09/2023,9,MienTrung,Dien thoai,3,7840000,6600000,23520000,3720000
8868,12/02/2023,2,MienTrung,Dien thoai,9,8080000,6600000,72720000,13320000
8869,04/05/2023,5,MienTrung,Ban phim,2,832000,550000,1664000,564000
8870,27/03/2023,3,MienBac,Dien thoai,4,8080000,6000000,32320000,8320000
8871,26/12/2023,12,MienNam,Chuot quang,7,202000,100000,1414000,714000
8872,17/08/2023,8,MienBac,Dien thoai,1,8160000,6000000,8160000,2160000
8873,19/03/2023,3,MienBac,Chuot quang,4,206000,100000,824000,424000
8874,06/08/2023,8,MienNam,Tai nghe,3,480000,250000,1440000,690000
8875,06/04/2023,4,MienTrung,Laptop Dell,2,15600000,13200000,31200000,4800000
8876,06/07/2023,7,MienNam,Ban phim,2,816000,500000,1632000,632000
8877,28/10/2023,10,MienBac,Tai nghe,1,505000,250000,505000,255000
8878,01/10/2023,10,MienTrung,Tai nghe,2,520000,275000,1040000,490000
8879,28/07/2023,7,MienBac,Chuot quang,1,200000,100000,200000,100000
8880,21/07/2023,7,MienTrung,Ban phim,3,816000,550000,2448000,798000
8881,08/07/2023,7,MienTrung,Chuot quang,1,198000,110000,198000,88000
8882,11/05/2023,5,MienNam,Tai nghe,1,490000,250000,490000,240000
8883,13/08/2023,8,MienBac,Chuot quang,3,190000,100000,570000,270000
8884,20/05/2023,5,MienTrung,Tai nghe,4,510000,275000,2040000,940000
8885,24/09/2023,9,MienBac,Chuot quang,4,192000,100000,768000,368000
8886,16/03/2023,3,MienTrung,Tai nghe,2,500000,275000,1000000,450000
8887,18/12/2023,12,MienTrung,Tai nghe,1,475000,275000,475000,200000
8888,27/01/2023,1,MienBac,Tai nghe,9,485000,250000,4365000,2115000
8889,22/02/2023,2,MienBac,Dien thoai,1,7840000,6000000,7840000,1840000
8890,06/08/2023,8,MienTrung,Dien thoai,1,8240000,6600000,8240000,1640000
8891,20/04/2023,4,MienTrung,Laptop Dell,1,15150000,13200000,15150000,1950000
8892,12/07/2023,7,MienTrung,Chuot quang,3,208000,110000,624000,294000
8893,22/01/2023,1,MienNam,Laptop Dell,5,14700000,12000000,73500000,13500000
8894,10/11/2023,11,MienTrung,Tai nghe,9,490000,275000,4410000,1935000
8895,12/04/2023,4,MienBac,Dien thoai,5,8320000,6000000,41600000,11600000
8896,04/03/2023,3,MienBac,Chuot quang,5,198000,100000,990000,490000
8897,26/02/2023,2,MienBac,Chuot quang,5,194000,100000,970000,470000
8898,28/05/2023,5,MienTrung,Dien thoai,4,8080000,6600000,32320000,5920000
8899,15/07/2023,7,MienNam,Laptop Dell,1,15000000,12000000,15000000,3000000
8900,20/09/2023,9,MienTrung,Dien thoai,1,8320000,6600000,8320000,1720000
8901,17/09/2023,9,MienTrung,Ban phim,2,808000,550000,1616000,516000
8902,01/12/2023,12,MienBac,Laptop Dell,3,15600000,12000000,46800000,10800000
8903,14/08/2023,8,MienTrung,Dien thoai,1,8240000,6600000,8240000,1640000
8904,17/12/2023,12,MienTrung,Laptop Dell,1,14400000,13200000,14400000,1200000
8905,20/03/2023,3,MienTrung,Ban phim,3,824000,550000,2472000,822000
8906,16/03/2023,3,MienBac,Dien thoai,2,7600000,6000000,15200000,3200000
8907,20/12/2023,12,MienTrung,Ban phim,1,760000,550000,760000,210000
8908,09/10/2023,10,MienNam,Chuot quang,2,202000,100000,404000,204000
8909,27/10/2023,10,MienTrung,Chuot quang,2,192000,110000,384000,164000
8910,19/03/2023,3,MienBac,Laptop Dell,1,15000000,12000000,15000000,3000000
8911,18/09/2023,9,MienTrung,Ban phim,5,760000,550000,3800000,1050000
8912,23/06/2023,6,MienNam,Tai nghe,3,505000,250000,1515000,765000
8913,18/05/2023,5,MienBac,Dien thoai,4,8240000,6000000,32960000,8960000
8914,11/12/2023,12,MienTrung,Dien thoai,1,8080000,6600000,8080000,1480000
8915,03/10/2023,10,MienBac,Dien thoai,2,8160000,6000000,16320000,4320000
8916,01/12/2023,12,MienTrung,Ban phim,3,792000,550000,2376000,726000
8917,22/12/2023,12,MienNam,Chuot quang,9,196000,100000,1764000,864000
8918,18/01/2023,1,MienNam,Laptop Dell,1,14550000,12000000,14550000,2550000
8919,12/03/2023,3,MienBac,Dien thoai,5,8240000,6000000,41200000,11200000
8920,27/07/2023,7,MienTrung,Dien thoai,1,8240000,6600000,8240000,1640000
8921,06/01/2023,1,MienTrung,Laptop Dell,1,15300000,13200000,15300000,2100000
8922,11/10/2023,10,MienNam,Tai nghe,1,485000,250000,485000,235000
8923,03/03/2023,3,MienNam,Chuot quang,5,190000,100000,950000,450000
8924,22/08/2023,8,MienBac,Chuot quang,5,204000,100000,1020000,520000
8925,25/06/2023,6,MienNam,Tai nghe,2,520000,250000,1040000,540000
8926,10/01/2023,1,MienBac,Chuot quang,3,202000,100000,606000,306000
8927,27/04/2023,4,MienTrung,Dien thoai,3,7680000,6600000,23040000,3240000
8928,17/02/2023,2,MienBac,Ban phim,6,768000,500000,4608000,1608000
8929,06/04/2023,4,MienNam,Dien thoai,4,7680000,6000000,30720000,6720000
8930,10/10/2023,10,MienNam,Dien thoai,2,7600000,6000000,15200000,3200000
8931,19/03/2023,3,MienNam,Laptop Dell,2,15300000,12000000,30600000,6600000
8932,28/10/2023,10,MienNam,Ban phim,5,792000,500000,3960000,1460000
8933,14/09/2023,9,MienNam,Chuot quang,5,194000,100000,970000,470000
8934,08/06/2023,6,MienBac,Tai nghe,1,495000,250000,495000,245000
8935,16/08/2023,8,MienNam,Dien thoai,1,7760000,6000000,7760000,1760000
8936,11/05/2023,5,MienTrung,Dien thoai,1,8080000,6600000,8080000,1480000
8937,17/06/2023,6,MienBac,Tai nghe,1,480000,250000,480000,230000
8938,10/01/2023,1,MienTrung,Ban phim,9,776000,550000,6984000,2034000
8939,24/08/2023,8,MienNam,Chuot quang,4,196000,100000,784000,384000
8940,13/03/2023,3,MienBac,Dien thoai,2,8320000,6000000,16640000,4640000
8941,15/07/2023,7,MienBac,Ban phim,2,760000,500000,1520000,520000
8942,16/07/2023,7,MienTrung,Laptop Dell,3,14250000,13200000,42750000,3150000
8943,05/05/2023,5,MienNam,Tai nghe,1,480000,250000,480000,230000
8944,10/03/2023,3,MienNam,Laptop Dell,5,15450000,12000000,77250000,17250000
8945,09/07/2023,7,MienNam,Chuot quang,4,194000,100000,776000,376000
8946,12/10/2023,10,MienBac,Dien thoai,1,8160000,6000000,8160000,2160000
8947,12/05/2023,5,MienTrung,Laptop Dell,3,14850000,13200000,44550000,4950000
8948,25/12/2023,12,MienNam,Chuot quang,1,198000,100000,198000,98000
8949,16/10/2023,10,MienNam,Chuot quang,5,198000,100000,990000,490000
8950,12/09/2023,9,MienNam,Dien thoai,5,7680000,6000000,38400000,8400000
8951,05/10/2023,10,MienBac,Dien thoai,3,8000000,6000000,24000000,6000000
8952,17/01/2023,1,MienTrung,Chuot quang,3,194000,110000,582000,252000
8953,13/01/2023,1,MienNam,Chuot quang,7,200000,100000,1400000,700000
8954,24/11/2023,11,MienTrung,Ban phim,3,800000,550000,2400000,750000
8955,23/05/2023,5,MienBac,Dien thoai,3,8000000,6000000,24000000,6000000
8956,18/08/2023,8,MienNam,Tai nghe,3,500000,250000,1500000,750000
8957,21/01/2023,1,MienTrung,Dien thoai,1,8320000,6600000,8320000,1720000
8958,18/09/2023,9,MienBac,Dien thoai,4,7920000,6000000,31680000,7680000
8959,16/10/2023,10,MienTrung,Dien thoai,2,8080000,6600000,16160000,2960000
8960,07/07/2023,7,MienBac,Laptop Dell,4,15300000,12000000,61200000,13200000
8961,18/11/2023,11,MienNam,Dien thoai,1,8080000,6000000,8080000,2080000
8962,17/10/2023,10,MienNam,Tai nghe,1,475000,250000,475000,225000
8963,04/04/2023,4,MienBac,Dien thoai,4,8000000,6000000,32000000,8000000
8964,23/12/2023,12,MienBac,Laptop Dell,7,14250000,12000000,99750000,15750000
8965,19/11/2023,11,MienTrung,Laptop Dell,7,14250000,13200000,99750000,7350000
8966,20/01/2023,1,MienBac,Laptop Dell,7,14250000,12000000,99750000,15750000
8967,18/05/2023,5,MienBac,Chuot quang,3,198000,100000,594000,294000
8968,20/11/2023,11,MienNam,Laptop Dell,6,15450000,12000000,92700000,20700000
8969,24/06/2023,6,MienBac,Laptop Dell,4,15300000,12000000,61200000,13200000
8970,07/12/2023,12,MienBac,Tai nghe,6,480000,250000,2880000,1380000
8971,14/11/2023,11,MienBac,Ban phim,3,824000,500000,2472000,972000
8972,11/01/2023,1,MienTrung,Laptop Dell,5,15600000,13200000,78000000,12000000
8973,09/09/2023,9,MienNam,Chuot quang,2,200000,100000,400000,200000
8974,03/02/2023,2,MienNam,Chuot quang,3,192000,100000,576000,276000
8975,21/07/2023,7,MienTrung,Tai nghe,1,475000,275000,475000,200000
8976,25/06/2023,6,MienTrung,Laptop Dell,1,15000000,13200000,15000000,1800000
8977,01/04/2023,4,MienBac,Tai nghe,5,515000,250000,2575000,1325000
8978,04/01/2023,1,MienTrung,Tai nghe,7,520000,275000,3640000,1715000
8979,21/02/2023,2,MienNam,Tai nghe,4,515000,250000,2060000,1060000
8980,12/06/2023,6,MienNam,Chuot quang,2,196000,100000,392000,192000
8981,17/07/2023,7,MienBac,Laptop Dell,2,15000000,12000000,30000000,6000000
8982,11/02/2023,2,MienNam,Ban phim,9,784000,500000,7056000,2556000
8983,17/06/2023,6,MienBac,Tai nghe,4,490000,250000,1960000,960000
8984,26/08/2023,8,MienNam,Ban phim,4,784000,500000,3136000,1136000
8985,02/03/2023,3,MienTrung,Tai nghe,5,480000,275000,2400000,1025000
8986,16/05/2023,5,MienNam,Laptop Dell,4,15000000,12000000,60000000,12000000
8987,21/07/2023,7,MienBac,Laptop Dell,1,15600000,12000000,15600000,3600000
8988,03/08/2023,8,MienBac,Laptop Dell,1,15150000,12000000,15150000,3150000
8989,11/12/2023,12,MienNam,Ban phim,8,760000,500000,6080000,2080000
8990,04/09/2023,9,MienBac,Tai nghe,4,515000,250000,2060000,1060000
8991,22/03/2023,3,MienTrung,Chuot quang,3,204000,110000,612000,282000
8992,17/11/2023,11,MienNam,Dien thoai,3,8320000,6000000,24960000,6960000
8993,11/05/2023,5,MienTrung,Laptop Dell,5,15450000,13200000,77250000,11250000
8994,03/07/2023,7,MienNam,Chuot quang,3,192000,100000,576000,276000
8995,12/02/2023,2,MienBac,Laptop Dell,6,15300000,12000000,91800000,19800000
8996,05/08/2023,8,MienTrung,Chuot quang,4,194000,110000,776000,336000
8997,15/04/2023,4,MienTrung,Dien thoai,1,8320000,6600000,8320000,1720000
8998,05/02/2023,2,MienTrung,Tai nghe,1,505000,275000,505000,230000
8999,11/02/2023,2,MienNam,Tai nghe,7,505000,250000,3535000,1785000
9000,07/01/2023,1,MienTrung,Laptop Dell,1,15000000,13200000,15000000,1800000
9001,10/08/2023,8,MienBac,Dien thoai,4,7840000,6000000,31360000,7360000
9002,01/10/2023,10,MienBac,Dien thoai,4,8240000,6000000,32960000,8960000
9003,02/05/2023,5,MienNam,Chuot quang,2,206000,100000,412000,212000
9004,13/02/2023,2,MienNam,Dien thoai,1,7920000,6000000,7920000,1920000
9005,05/04/2023,4,MienNam,Chuot quang,5,192000,100000,960000,460000
9006,22/05/2023,5,MienNam,Ban phim,3,808000,500000,2424000,924000
9007,14/12/2023,12,MienNam,Laptop Dell,3,14850000,12000000,44550000,8550000
9008,12/12/2023,12,MienBac,Chuot quang,8,190000,100000,1520000,720000
9009,01/05/2023,5,MienBac,Dien thoai,1,8000000,6000000,8000000,2000000
9010,13/10/2023,10,MienTrung,Dien thoai,3,7840000,6600000,23520000,3720000
9011,27/08/2023,8,MienNam,Dien thoai,4,8080000,6000000,32320000,8320000
9012,27/02/2023,2,MienTrung,Tai nghe,4,480000,275000,1920000,820000
9013,26/02/2023,2,MienNam,Tai nghe,3,510000,250000,1530000,780000
9014,15/04/2023,4,MienTrung,Tai nghe,3,475000,275000,1425000,600000
9015,01/10/2023,10,MienBac,Laptop Dell,1,15450000,12000000,15450000,3450000
9016,05/08/2023,8,MienBac,Laptop Dell,5,15300000,12000000,76500000,16500000
9017,14/11/2023,11,MienTrung,Laptop Dell,3,15450000,13200000,46350000,6750000
9018,13/07/2023,7,MienNam,Laptop Dell,3,14550000,12000000,43650000,7650000
9019,25/08/2023,8,MienTrung,Tai nghe,2,475000,275000,950000,400000
9020,17/04/2023,4,MienNam,Tai nghe,5,510000,250000,2550000,1300000
9021,02/08/2023,8,MienNam,Ban phim,3,760000,500000,2280000,780000
9022,25/12/2023,12,MienNam,Laptop Dell,4,15300000,12000000,61200000,13200000
9023,20/06/2023,6,MienNam,Dien thoai,1,8320000,6000000,8320000,2320000
9024,20/09/2023,9,MienTrung,Ban phim,1,768000,550000,768000,218000
9025,16/11/2023,11,MienBac,Chuot quang,1,208000,100000,208000,108000
9026,10/02/2023,2,MienTrung,Tai nghe,1,480000,275000,480000,205000
9027,05/06/2023,6,MienBac,Chuot quang,3,204000,100000,612000,312000
9028,26/10/2023,10,MienBac,Chuot quang,2,198000,100000,396000,196000
9029,14/04/2023,4,MienTrung,Dien thoai,4,8320000,6600000,33280000,6880000
9030,18/11/2023,11,MienNam,Tai nghe,1,515000,250000,515000,265000
9031,22/03/2023,3,MienNam,Chuot quang,2,200000,100000,400000,200000
9032,04/04/2023,4,MienTrung,Tai nghe,4,510000,275000,2040000,940000
9033,22/08/2023,8,MienBac,Chuot quang,1,206000,100000,206000,106000
9034,03/09/2023,9,MienTrung,Chuot quang,5,192000,110000,960000,410000
9035,21/11/2023,11,MienNam,Tai nghe,1,510000,250000,510000,260000
9036,17/10/2023,10,MienTrung,Chuot quang,2,206000,110000,412000,192000
9037,02/11/2023,11,MienBac,Tai nghe,1,510000,250000,510000,260000
9038,19/10/2023,10,MienBac,Ban phim,4,760000,500000,3040000,1040000
9039,24/03/2023,3,MienBac,Chuot quang,1,200000,100000,200000,100000
9040,12/05/2023,5,MienBac,Tai nghe,2,510000,250000,1020000,520000
9041,05/10/2023,10,MienBac,Tai nghe,1,480000,250000,480000,230000
9042,12/02/2023,2,MienNam,Ban phim,1,768000,500000,768000,268000
9043,20/07/2023,7,MienNam,Dien thoai,1,8240000,6000000,8240000,2240000
9044,13/11/2023,11,MienTrung,Laptop Dell,7,14550000,13200000,101850000,9450000
9045,02/09/2023,9,MienNam,Laptop Dell,4,15150000,12000000,60600000,12600000
9046,16/07/2023,7,MienBac,Ban phim,4,832000,500000,3328000,1328000
9047,19/07/2023,7,MienNam,Dien thoai,1,8000000,6000000,8000000,2000000
9048,07/08/2023,8,MienTrung,Chuot quang,1,190000,110000,190000,80000
9049,13/01/2023,1,MienNam,Ban phim,9,816000,500000,7344000,2844000
9050,05/08/2023,8,MienBac,Tai nghe,5,520000,250000,2600000,1350000
9051,24/05/2023,5,MienTrung,Tai nghe,3,500000,275000,1500000,675000
9052,13/03/2023,3,MienNam,Chuot quang,3,202000,100000,606000,306000
9053,23/09/2023,9,MienBac,Laptop Dell,3,15450000,12000000,46350000,10350000
9054,08/02/2023,2,MienNam,Tai nghe,9,520000,250000,4680000,2430000
9055,20/03/2023,3,MienNam,Chuot quang,2,208000,100000,416000,216000
9056,07/06/2023,6,MienTrung,Ban phim,2,832000,550000,1664000,564000
9057,22/09/2023,9,MienBac,Dien thoai,5,7760000,6000000,38800000,8800000
9058,23/08/2023,8,MienBac,Ban phim,1,776000,500000,776000,276000
9059,17/11/2023,11,MienBac,Dien thoai,9,7760000,6000000,69840000,15840000
9060,27/04/2023,4,MienBac,Laptop Dell,4,14550000,12000000,58200000,10200000
9061,21/11/2023,11,MienBac,Ban phim,1,808000,500000,808000,308000
9062,20/01/2023,1,MienTrung,Chuot quang,5,190000,110000,950000,400000
9063,09/05/2023,5,MienNam,Tai nghe,2,480000,250000,960000,460000
9064,20/03/2023,3,MienNam,Chuot quang,5,202000,100000,1010000,510000
9065,25/01/2023,1,MienNam,Dien thoai,3,8240000,6000000,24720000,6720000
9066,28/12/2023,12,MienBac,Ban phim,7,824000,500000,5768000,2268000
9067,05/04/2023,4,MienNam,Dien thoai,2,8160000,6000000,16320000,4320000
9068,15/10/2023,10,MienBac,Tai nghe,3,500000,250000,1500000,750000
9069,13/11/2023,11,MienTrung,Tai nghe,1,500000,275000,500000,225000
9070,07/10/2023,10,MienNam,Dien thoai,2,8320000,6000000,16640000,4640000
9071,27/12/2023,12,MienNam,Chuot quang,9,208000,100000,1872000,972000
9072,04/08/2023,8,MienBac,Dien thoai,2,7600000,6000000,15200000,3200000
9073,06/03/2023,3,MienTrung,Tai nghe,1,475000,275000,475000,200000
9074,21/07/2023,7,MienBac,Ban phim,2,776000,500000,1552000,552000
9075,02/08/2023,8,MienNam,Dien thoai,1,8080000,6000000,8080000,2080000
9076,23/05/2023,5,MienTrung,Ban phim,4,776000,550000,3104000,904000
9077,14/02/2023,2,MienBac,Tai nghe,1,490000,250000,490000,240000
9078,06/06/2023,6,MienTrung,Chuot quang,1,194000,110000,194000,84000
9079,04/07/2023,7,MienBac,Tai nghe,2,480000,250000,960000,460000
9080,27/08/2023,8,MienTrung,Chuot quang,2,208000,110000,416000,196000
9081,06/08/2023,8,MienBac,Tai nghe,2,490000,250000,980000,480000
9082,09/02/2023,2,MienBac,Laptop Dell,7,14250000,12000000,99750000,15750000
9083,08/08/2023,8,MienNam,Dien thoai,2,7840000,6000000,15680000,3680000
9084,02/02/2023,2,MienBac,Dien thoai,1,7840000,6000000,7840000,1840000
9085,02/06/2023,6,MienBac,Laptop Dell,1,14400000,12000000,14400000,2400000
9086,11/11/2023,11,MienTrung,Tai nghe,3,505000,275000,1515000,690000
